,code_commune,nombre_de_logements,conso_total_mwh,conso_moyenne_mwh,score_conso
95,01281,8535,29328.356,3.436245577035735,21.988453540462235
96,01283,29679,77777.768,2.620633040196772,16.769368358322012
97,01285,78,201.71499999999997,2.5860897435897434,16.548326626714086
98,01288,527,955.716,1.8135028462998102,11.60456148648095
99,01289,3748,8288.369,2.211411152614728,14.150767253973626
100,01290,268,849.056,3.168119402985075,20.27272054381747
101,01294,105,765.3530000000001,7.289076190476191,46.642624799079776
102,01301,449,633.26,1.410378619153675,9.024979165916974
103,01303,245,742.4549999999999,3.0304285714285712,19.391640194711705
104,01304,840,2478.696,2.950828571428571,18.882281692072127
105,01305,548,1833.954,3.3466313868613136,21.415014473596635
106,01306,490,1605.191,3.2759,20.962406015037597
107,01307,685,2430.189,3.5477211678832115,22.701783189142294
108,01308,49,100.37,2.0483673469387758,13.10745382779572
109,01313,10461,51924.186,4.9635967880699745,31.76193753364246
110,01314,269,1866.055,6.937007434944238,44.38974522440723
111,01320,12,34.877,2.906416666666667,18.598090972111134
112,01322,1193,3038.3940000000002,2.5468516345347862,16.29724290215829
113,01332,147,1138.058,7.741891156462585,49.540176973044865
114,01336,91,231.936,2.548747252747253,16.309372917915553
115,01337,28,199.303,7.117964285714286,45.54768379916357
116,01339,100,448.023,4.480230000000001,28.668884978403465
117,01344,1449,3022.8070000000002,2.0861331953071085,13.349116591310887
118,01345,789,2121.166,2.688423320659062,17.203156747138458
119,01347,76,103.519,1.362092105263158,8.715994914497893
120,01348,338,817.509,2.4186656804733726,15.476984037583573
121,01350,369,887.0070000000001,2.4038130081300815,15.381942141289917
122,01351,180,181.528,1.0084888888888888,6.453296361471053
123,01354,23363,59866.416,2.562445576338655,16.397028164061144
124,01357,98,143.126,1.460469387755102,9.345508800224618
125,01360,389,1081.37,2.7798714652956296,17.78833124489285
126,01361,217,592.943,2.7324562211981567,17.484922228111706
127,01363,218,268.506,1.2316788990825687,7.881483916701769
128,01369,23,160.185,6.964565217391304,44.56608681741357
129,01370,2050,3856.3650000000002,1.8811536585365856,12.037457421446717
130,01373,173,419.88100000000003,2.4270578034682084,15.530685032591322
131,01376,4343,13383.723,3.081676951416072,19.719577356685793
132,01378,175,1292.731,7.387034285714286,47.26945631556095
133,01383,206,509.539,2.4734902912621357,15.827805415211238
134,01384,349,699.493,2.004277936962751,12.825326744282522
135,01385,168,252.64700000000002,1.5038511904761906,9.623107921780138
136,01386,70,459.162,6.559457142857142,41.973809904700964
137,01388,20,66.536,3.3268,21.288113901775716
138,01389,845,1667.8310000000001,1.9737644970414203,12.630071969549963
139,01390,366,1020.899,2.789341530054645,17.84892996355556
140,01396,130,226.023,1.7386384615384616,11.125506072874495
141,01397,650,4722.39,7.265215384615385,46.489940071127094
142,01399,2133,5444.481,2.552499296765119,16.333382158151462
143,01401,692,3129.813,4.522851156069365,28.94161674016551
144,01403,396,1568.918,3.961914141414141,25.35219415398587
145,01405,294,631.78,2.14891156462585,13.750833880184613
146,01407,457,1842.5030000000002,4.0317352297593,25.798977634038078
147,01416,178,850.918,4.780438202247191,30.589910108764624
148,01418,51,173.202,3.3961176470588237,21.73167587303679
149,01419,3360,10574.561,3.1471907738095237,20.13879874458182
150,01420,1108,3751.582,3.385904332129964,21.666321114253492
151,01427,5808,12229.982,2.1057131542699725,13.474408282002706
152,01435,298,1419.351,4.762922818791947,30.477829587534462
153,01436,45,140.839,3.1297555555555556,20.02723119856379
154,01443,2086,6257.794,2.999901246404602,19.19629656953833
155,01447,71,142.199,2.0028028169014087,12.81588748617123
156,01450,734,1035.254,1.410427792915531,9.025293827646976
157,01451,1997,7606.782999999999,3.809105157736605,24.374373109816705
158,01452,178,1235.291,6.939837078651685,44.407852047043264
159,01457,801,2500.2400000000002,3.121398252184769,19.973753013500364
160,02018,147,708.615,4.820510204081633,30.84632989333952
161,02059,722,1182.676,1.6380554016620497,10.48187747024188
162,02064,1777,3961.576,2.229361845807541,14.26563331183837
163,02073,70,579.8670000000001,8.283814285714287,53.00793015974589
164,02085,71,73.394,1.033718309859155,6.614738824886611
165,02095,339,1387.601,4.093218289085546,26.192406265145074
166,02103,12,62.048,5.1706666666666665,33.08697275102651
167,02110,453,1629.39,3.5968874172185434,23.01639684670321
168,02111,71,333.225,4.69330985915493,30.032377918124652
169,02114,1410,2588.975,1.8361524822695034,11.749495967170077
170,02135,105,431.64799999999997,4.110933333333333,26.305764411027567
171,02141,162,517.498,3.194432098765432,20.441094856921662
172,02163,1349,5092.896,3.7753120830244624,24.158132030231727
173,02165,148,224.008,1.5135675675675677,9.685282787186484
174,02168,18839,50689.073000000004,2.690645628748872,17.217377243633802
175,02173,5729,12950.629,2.2605391865945195,14.465136372385345
176,02186,225,630.442,2.8019644444444443,17.92970369185375
177,02187,202,229.082,1.134069306930693,7.256882463162332
178,02191,75,350.942,4.679226666666667,29.94225990508186
179,02215,78,412.814,5.29248717948718,33.866499308828544
180,02239,204,842.503,4.1299166666666665,26.427238308537305
181,02243,1349,3001.443,2.2249392142327653,14.237332997810052
182,02245,341,1405.355,4.121275659824047,26.37194471172003
183,02260,60,93.757,1.5626166666666668,9.99914680317816
184,02292,15,30.193,2.0128666666666666,12.880285820935319
185,02303,102,469.32399999999996,4.601215686274509,29.443069501036696
186,02304,930,2942.669,3.164160215053763,20.24738579461695
187,02305,221,994.583,4.5003755656108595,28.797795972553896
188,02307,920,3509.559,3.814738043478261,24.41041781141105
189,02334,662,1758.687,2.6566268882175224,16.99969213385073
190,02340,973,1551.5300000000002,1.594583761562179,10.203703481440916
191,02347,82,332.999,4.060963414634147,25.986008092363765
192,02355,240,1554.7640000000001,6.478183333333334,41.45374073481577
193,02359,322,1284.2379999999998,3.988316770186335,25.52114394616116
194,02360,236,1334.923,5.656453389830508,36.19551041324914
195,02361,1343,2664.288,1.9838332092330604,12.69450141886457
196,02371,1156,1733.917,1.4999282006920414,9.59800480366048
197,02374,369,1902.9260000000002,5.156981029810298,32.999398686995995
198,02381,3995,6326.632,1.583637546933667,10.133658914949079
199,02382,168,279.637,1.6645059523809524,10.651133913811888
200,02383,393,1154.227,2.936964376590331,18.79356503977176
201,02397,365,1406.866,3.854427397260274,24.66438904021932
202,02408,29998,79163.205,2.6389494299619973,16.88657449983681
203,02468,104,485.464,4.667923076923077,29.869928503747094
204,02502,95,492.57000000000005,5.184947368421053,33.17835462115536
205,02521,60,370.361,6.1726833333333335,39.49885351677065
206,02532,116,455.09,3.9231896551724135,25.10439708956912
207,02541,50,141.922,2.83844,18.163109902415613
208,02543,159,985.091,6.195540880503144,39.645118416273526
209,02549,32,71.673,2.23978125,14.332306830907058
210,02554,159,238.321,1.498874213836478,9.591260366894756
211,02555,630,2410.9519999999998,3.826907936507936,24.4882926668241
212,02558,292,606.5450000000001,2.077208904109589,13.292010264659027
213,02575,229,1151.9940000000001,5.030541484716158,32.19031505177513
214,02596,87,771.065,8.862816091954024,56.712948916679096
215,02602,834,2352.549,2.820802158273381,18.05024577362586
216,02648,113,190.772,1.6882477876106194,10.803057351531722
217,02666,12,24.584,2.0486666666666666,13.109369167599851
218,02668,79,327.027,4.139582278481012,26.489088328145982
219,02672,30,105.724,3.5241333333333333,22.55084519810164
220,02680,246,714.766,2.905552845528455,18.592563401237918
221,02684,327,920.508,2.8150091743119265,18.013176607339158
222,02691,53474,118529.216,2.2165765792721697,14.183820696030521
223,02694,77,516.909,6.713103896103896,42.95699181637433
224,02719,11,10.483,0.9530000000000001,6.098224284114543
225,02720,120,297.799,2.4816583333333333,15.88007252172986
226,02722,37839,114520.543,3.0265213932714925,19.366638254816785
227,02738,3452,6450.525,1.8686341251448435,11.95734522569089
228,02758,300,1055.124,3.51708,22.505711086226206
229,02785,100,602.979,6.02979,38.584482482802755
230,02789,578,1464.456,2.533660899653979,16.212835704072816
231,02795,420,1295.665,3.0849166666666665,19.740308217351892
232,02805,1520,4014.337,2.641011184210526,16.899767616128788
233,02807,76,275.03,3.618815789473684,23.156715978075088
234,02810,10906,26238.302,2.405859343480653,15.395036592421393
235,02820,130,338.139,2.6010692307692307,16.64418000812178
236,02830,178,778.432,4.373213483146068,27.984088837920773
237,03001,215,305.582,1.4213116279069766,9.09493922832812
238,03013,123,127.60400000000001,1.0374308943089432,6.638495564286952
239,03019,76,109.503,1.440828947368421,9.219830090343441
240,03023,3539,6926.521000000001,1.9571972308561743,12.524058428131015
241,03036,222,781.701,3.521175675675676,22.53191921724957
242,03060,113,564.134,4.992336283185841,31.94584087784893
243,03082,837,1395.147,1.66684229390681,10.666084107546379
244,03084,225,336.526,1.4956711111111112,9.570763788904888
245,03095,8848,17317.052,1.9571713381555154,12.523892741356683
246,03098,631,1080.174,1.7118446909667195,10.954053373647223
247,03101,1148,2590.035,2.2561280487804876,14.436909606658057
248,03102,133,294.291,2.2127142857142856,14.15910597161597
249,03103,122,212.079,1.7383524590163935,11.123675949552991
250,03107,70,156.251,2.232157142857143,14.283520351029551
251,03118,950,2338.334,2.4614042105263154,15.750466872668795
252,03128,78,113.46199999999999,1.4546410256410256,9.308213249982568
253,03138,572,2083.483,3.6424527972027976,23.30796862711757
254,03140,30,85.82300000000001,2.860766666666667,18.305977710233034
255,03161,50,174.291,3.48582,22.305679091345386
256,03165,30,87.681,2.9227,18.702287633978564
257,03183,107,156.357,1.4612803738317757,9.350698280798438
258,03185,33504,63185.608,1.8859123686723973,12.067908294176275
259,03190,15520,34489.267,2.2222465850515465,14.220102927861442
260,03195,537,772.2479999999999,1.4380782122905027,9.202228202146875
261,03211,450,652.953,1.4510066666666666,9.284957073534903
262,03236,262,446.527,1.7043015267175572,10.9057848454171
263,03254,697,1260.286,1.8081578192252512,11.570358785635907
264,03262,30,42.967,1.4322333333333332,9.164826961019571
265,03264,129,207.153,1.6058372093023254,10.275714025290837
266,03266,83,162.22799999999998,1.9545542168674697,12.507145844616668
267,03275,207,730.112,3.527111111111111,22.569899927122776
268,03286,167,251.09300000000002,1.503550898203593,9.621186358685607
269,03297,36,36.539,1.0149722222222222,6.494783056933113
270,03298,781,1520.683,1.9470973111395646,12.459429282607998
271,03301,70,484.28000000000003,6.918285714285715,44.269945380167755
272,03306,74,153.712,2.077189189189189,13.291884109353314
273,03310,47459,105768.178,2.2286221370024655,14.26089993282653
274,03321,3371,7821.138999999999,2.3201242954612873,14.846420063742041
275,04001,490,2296.459,4.686651020408163,29.98976816770541
276,04006,118,184.314,1.5619830508474575,9.995092310654025
277,04008,249,1054.978,4.236859437751004,27.111562551598173
278,04019,2773,4739.639999999999,1.7092102416155786,10.937195595044496
279,04039,142,778.491,5.4823309859154925,35.08130530101099
280,04045,232,1145.051,4.9355646551724135,31.582560583410107
281,04049,1583,4059.8669999999997,2.56466645609602,16.411239520691222
282,04062,136,201.056,1.4783529411764706,9.459945232292247
283,04070,21121,56209.335999999996,2.6613008853747453,17.029600930249533
284,04073,233,259.58500000000004,1.1140987124463522,7.129091105079842
285,04079,12,37.004,3.0836666666666663,19.732309497147124
286,04088,1100,5297.714,4.8161036363636365,30.81813237154783
287,04094,400,1277.952,3.19488,20.443960966245402
288,04096,1283,2283.6490000000003,1.7799290724863603,11.389723708119408
289,04108,131,369.485,2.820496183206107,18.048287846463655
290,04112,11479,34284.437,2.9867093823503787,19.111882145899084
291,04116,357,1539.932,4.313535014005602,27.602207736398032
292,04120,108,248.534,2.3012407407407407,14.72558464719719
293,04126,1557,1700.221,1.091985228002569,6.987587445225207
294,04143,1491,5188.267,3.4797230046948355,22.266664563716756
295,04145,263,865.796,3.2920000000000003,21.065429531275
296,04149,180,807.686,4.487144444444445,28.713130343589476
297,04152,390,3504.035,8.984705128205128,57.49291395428015
298,04166,101,208.58499999999998,2.06519801980198,13.215152902268311
299,04172,59,434.686,7.367559322033898,47.144836487179006
300,04192,39,326.56600000000003,8.37348717948718,53.58174486953883
301,04195,70,182.043,2.6006142857142858,16.64126882555934
302,04197,77,359.396,4.667480519480519,29.867096589221052
303,04203,610,452.576,0.7419278688524591,4.74757874805605
304,04209,3345,10322.311,3.0858926756352765,19.746553675477696
305,04220,362,477.28499999999997,1.3184668508287292,8.436837951231672
306,04226,2633,3235.915,1.2289840486137487,7.864239632786747
307,04230,50,324.312,6.4862400000000004,41.50529515277557
308,04242,167,1090.069,6.527359281437126,41.768416454564885
309,04244,134,461.666,3.4452686567164177,22.046192012263113
310,04245,839,3668.987,4.373047675804529,27.98302784069448
311,05001,342,393.175,1.1496345029239767,7.356483781308443
312,05004,109,427.77,3.9244954128440366,25.112752601785555
313,05006,514,1931.752,3.758272373540856,24.049095335407817
314,05040,136,558.935,4.109816176470588,26.298615750891624
315,05045,30,88.037,2.934566666666667,18.778222151122492
316,05046,3593,6952.045,1.9348858892290566,12.381288684876383
317,05052,25,80.10600000000001,3.2042400000000004,20.503855383138703
318,05061,49085,119336.321,2.431217703982887,15.557304136828584
319,05065,584,1828.866,3.1316198630136984,20.039160857550463
320,05070,205,765.537,3.734326829268293,23.89586836837814
321,05078,67,431.276,6.436955223880597,41.1899230451486
322,05079,27,11.376,0.42133333333333334,2.6961019570202103
323,05096,15,25.335,1.689,10.807870740681492
324,05098,574,612.2810000000001,1.066691637630662,6.825734363338104
325,05110,30,195.30399999999997,6.510133333333332,41.658188023249615
326,05111,12,79.122,6.5935,42.19164933610623
327,05119,3856,4405.227,1.1424343879668049,7.310410417320782
328,05123,103,638.593,6.199932038834951,39.67321733377029
329,05132,194,1140.087,5.876737113402061,37.60510070965965
330,05133,281,804.063,2.8614341637010674,18.310249007845577
331,05149,72,180.49500000000003,2.5068750000000004,16.041433370660698
332,05156,344,583.413,1.695968023255814,10.852458955404346
333,05161,8225,10263.222,1.2478081458966566,7.984694582605386
334,05162,243,1050.341,4.322390946502058,27.6588766373512
335,05164,110,236.045,2.1458636363636363,13.731330259885693
336,05170,149,648.565,4.352785234899329,27.85336896432142
337,05177,1477,1431.0700000000002,0.9689031821259311,6.199988367467165
338,05179,527,1964.304,3.7273320683111955,23.851109059742097
339,05181,70,185.23000000000002,2.6461428571428574,16.932605068903264
340,05183,149,1242.186,8.336818791946309,53.34710473169931
341,06003,1470,3275.406,2.2281673469387755,14.257989742049437
342,06004,323534,886413.544,2.739784826324281,17.531817797627784
343,06006,372,4528.692,12.173903225806452,77.9005165625113
344,06007,3626,24636.408,6.794376172090458,43.47705117319123
345,06010,152,464.147,3.053598684210526,19.53990519411631
346,06011,16597,37928.818,2.285281556907875,14.62346221025676
347,06012,41939,146811.25,3.500590142826486,22.400192883228197
348,06014,424,2433.594,5.739608490566038,36.72761792075533
349,06015,161,778.515,4.835496894409938,30.942229367524803
350,06016,774,955.5840000000001,1.2346046511627908,7.900205734524339
351,06018,14829,91762.147,6.18801989345202,39.59699179940503
352,06019,469,1117.209,2.3821087420042644,15.243057059697742
353,06022,50,192.239,3.84478,24.60265557510799
354,06023,223,708.201,3.1757892376681616,20.321799633134933
355,06025,164,1061.746,6.474060975609756,41.427361866003885
356,06026,282,2662.8680000000004,9.442794326241136,60.42421581341314
357,06027,149810,419370.345,2.7993481409785725,17.912962028338335
358,06029,371614,928322.8,2.498083495239684,15.98517674125538
359,06030,134599,360628.024,2.6792771417321077,17.144630566194902
360,06031,62,657.0360000000001,10.597354838709679,67.81222101237996
361,06032,16240,53384.019,3.28719328817734,21.034671496895477
362,06033,17774,54235.867,3.0514159446382356,19.52593789562141
363,06035,477,4301.789,9.018425576519915,57.708690299279574
364,06038,1818,8844.239,4.864817931793179,31.12985398683846
365,06039,95,491.44899999999996,5.173147368421052,33.10284670242235
366,06044,7734,47415.208,6.130748383760021,39.23051277402029
367,06046,345,2029.6329999999998,5.8829942028985505,37.64513967620254
368,06048,796,2105.765,2.645433417085427,16.92806537888611
369,06054,3080,8272.527,2.6858853896103896,17.1869165868526
370,06057,734,3357.1420000000003,4.573762942779292,29.267400049779514
371,06059,5754,23708.321,4.1203199513382,26.36582915589954
372,06060,1413,17365.125,12.289543524416136,78.64049607689097
373,06065,2204,14275.858,6.477249546279492,41.447765453716165
374,06066,81,278.236,3.435012345679012,21.980562122406095
375,06067,2213,10832.729,4.895042476276547,31.323260126549656
376,06068,75,382.115,5.094866666666666,32.60193035780942
377,06069,94497,371908.119,3.935660592399759,25.18419831962732
378,06071,24,13.784,0.5743333333333334,3.675145310083721
379,06073,8032,10990.625,1.3683547061752988,8.75606914845816
380,06075,1290,8178.606,6.340004651162791,40.569538641259264
381,06079,107667,278706.956,2.5886014842059315,16.564399195046757
382,06083,138693,323855.875,2.335055662506399,14.941965525556869
383,06084,12782,67693.348,5.2959902988577685,33.888915686179935
384,06085,38324,214269.976,5.591012837908361,35.776757881352495
385,06086,180,345.352,1.918622222222222,12.277217867363445
386,06088,1309061,3600136.8140000002,2.75016734437891,17.598255283179718
387,06089,1724,14649.593,8.497443735498841,54.3749399168059
388,06090,11460,56825.594,4.9586033158813265,31.729984424132635
389,06091,658,3403.919,5.173129179331307,33.102730310870626
390,06092,25,113.09100000000001,4.52364,28.94666453367462
391,06094,5234,6534.175,1.2484094382881161,7.988542238285818
392,06095,8732,42148.444,4.826894640403116,30.887183749180075
393,06099,13,58.85,4.526923076923077,28.96767286464935
394,06104,67660,159850.742,2.3625590008867867,15.117958732278272
395,06105,2685,10421.636,3.881428677839851,24.837169591040485
396,06108,4120,24395.737,5.921295388349515,37.89022804894907
397,06109,92,703.962,7.6517608695652175,48.96343541555091
398,06112,1717,6778.701,3.9479912638322654,25.263101992207748
399,06113,297,1505.183,5.067956228956229,32.42973110834254
400,06114,6078,23401.813,3.8502489305692658,24.63765113146227
401,06118,2363,18025.684,7.628304697418536,48.813339929089985
402,06120,259,756.761,2.9218571428571427,18.696894211211923
403,06121,5155,16050.911,3.113658777885548,19.924228301939202
404,06122,843,5202.593,6.1715219454329775,39.49142182327934
405,06123,101601,360513.353,3.5483248491648705,22.70564613127417
406,06126,1664,5880.496,3.533951923076923,22.61367411983314
407,06127,1633,3470.844,2.125440293937538,13.600641778515682
408,06128,857,6102.366,7.120613768961493,45.564637779308875
409,06130,595,3480.1710000000003,5.849026890756303,37.42778365545547
410,06134,233,292.50399999999996,1.255381974248927,8.033159329700382
411,06136,1265,6240.982,4.9335826086956525,31.56987751524974
412,06137,412,3754.2360000000003,9.112223300970875,58.30889970226125
413,06138,9329,26710.08,2.863123593096795,18.321059626279286
414,06140,803,5578.508,6.947083437110834,44.45422132209781
415,06147,1038,6769.399,6.521578998073218,41.73142855909914
416,06148,912,7846.153,8.603237938596491,55.05191450069744
417,06149,9367,33332.759,3.5585309063734383,22.770954448078314
418,06150,3616,19817.426,5.480482853982301,35.06947914882292
419,06152,18364,100544.912,5.475109562186887,35.03509558270285
420,06154,213,413.675,1.9421361502347418,12.427682932233191
421,06155,66155,196510.248,2.9704519386289774,19.00785115104129
422,06157,38827,158282.22,4.07660184922863,26.086078062573222
423,06159,16009,41707.445,2.605249859454057,16.670931751425737
424,06161,40871,135319.638,3.3108961855594434,21.186345772256878
425,06163,788,2928.569,3.716458121827411,23.78152693538577
426,07008,140,712.6129999999999,5.0900928571428565,32.57138286445597
427,07009,383,1349.584,3.5237180156657963,22.54818759024666
428,07010,14526,40271.008,2.7723398044885035,17.74013632691412
429,07019,11875,31579.544,2.659330021052632,17.016989416430217
430,07027,81,324.155,4.001913580246914,25.608149609642712
431,07041,240,941.04,3.921,25.09038553831387
432,07042,627,1914.51,3.053444976076555,19.538921619430845
433,07055,331,1110.133,3.353876132930514,21.46137343100633
434,07064,136,352.895,2.594816176470588,16.604166862713733
435,07066,71,113.552,1.599323943661972,10.234035793709628
436,07070,223,1024.138,4.592547085201794,29.38759932939878
437,07076,790,2140.842,2.7099265822784813,17.340755605685374
438,07078,758,2406.71,3.1750791556728233,20.317255835372414
439,07102,12510,30150.952,2.410148041566747,15.422479869248102
440,07106,38,92.50399999999999,2.434315789473684,15.577128712037656
441,07110,11,21.071,1.9155454545454547,12.257529704338218
442,07116,203,1115.357,5.494369458128078,35.15833919774807
443,07117,23,60.682,2.6383478260869566,16.882724850980367
444,07127,68,201.223,2.9591617647058825,18.935605597222096
445,07128,32,74.054,2.3141875,14.808430651095827
446,07129,44,241.30700000000002,5.48425,35.093585026395786
447,07132,31,121.65200000000002,3.9242580645161294,25.11123381549275
448,07140,80,236.79,2.959875,18.940169572868342
449,07143,42,54.688,1.3020952380952382,8.332076391586872
450,07145,48,135.237,2.8174375,18.028715405535117
451,07157,204,522.229,2.5599460784313726,16.38103393653094
452,07172,232,630.767,2.718823275862069,17.397685335863507
453,07181,908,3227.362,3.554363436123348,22.744286905284586
454,07185,17,69.285,4.075588235294117,26.079591971166966
455,07186,3896,8797.937,2.258197381930185,14.45015122015796
456,07188,13,98.512,7.577846153846154,48.49045691150955
457,07191,77,363.877,4.725675324675325,30.239483760520397
458,07197,230,1127.798,4.903469565217391,31.377184867812456
459,07201,759,3294.602,4.340714097496706,27.77612604381191
460,07204,53,98.731,1.8628490566037734,11.920326709990553
461,07225,174,894.881,5.142994252873563,32.909897634769244
462,07227,95,304.262,3.202757894736842,20.49437142688749
463,07228,153,692.197,4.52416339869281,28.950013749434078
464,07231,126,283.28,2.248253968253968,14.386523553056909
465,07240,60,253.031,4.217183333333334,26.98565562843279
466,07245,173,525.046,3.034947976878613,19.42055976246113
467,07255,63,101.77000000000001,1.6153968253968256,10.336885780814756
468,07265,30,28.293,0.9430999999999999,6.034874420092786
469,07268,14,20.122,1.4372857142857143,9.197157026304364
470,07281,1869,4499.998,2.4077035848047084,15.406837848694344
471,07289,79,543.889,6.884670886075949,44.05484489570277
472,07313,51,338.102,6.629450980392156,42.42169880270137
473,07316,271,1200.371,4.429413284132842,28.34371002484622
474,07319,1180,3553.08,3.011084745762712,19.2678595153589
475,07323,119,645.731,5.426310924369748,34.72283426248439
476,07324,8507,22722.946,2.671088045139297,17.092228732294334
477,07325,82,134.5,1.6402439024390243,10.49588163454823
478,07330,112,518.3240000000001,4.627892857142858,29.61377608154125
479,07331,3063,10000.463,3.26492425726412,20.89217249889055
480,07334,453,1758.103,3.8810220750551876,24.83456774951328
481,07337,351,1524.976,4.344660968660969,27.801381978313678
482,07338,99,362.102,3.6575959595959593,23.404869362316173
