,code_commune,nom_commune,nombre_de_logements,conso_total_mwh,conso_moyenne_mwh,log_moyenne,log_total,score_moyenne_conso,score_total_conso
5288,69149,,56305,135495.338,2.4064530325903557,1.2256715835511423,11.81669989310643,42.59111350143922,68.53906894084788
5289,69151,,136,202.48399999999998,1.4888529411764704,0.9118219381431586,5.3155873777129905,31.22621278147861,28.934820043902594
5290,69152,,13558,32043.646,2.363449328809559,1.2129670333513318,10.374885396912104,42.131065341993605,59.75565225096644
5291,69153,,64,156.988,2.4529375,1.2392253180413224,5.062519080775579,43.08191172001094,27.393148553660936
5292,69154,,1610,6633.424,4.120139130434783,1.6331816125952558,8.800027130639194,57.347577592562295,50.16174373035541
5293,69156,,352,2819.2219999999998,8.009153409090908,2.1982411059504403,7.94457088423789,77.80911112243118,44.950373826711555
5294,69157,,1003,3561.423,3.550770687936191,1.515296600583352,8.178196210308231,53.07880916319202,46.37360031916365
5295,69159,,448,1049.993,2.343734375,1.2070882587540652,6.957490710531269,41.91818732657922,38.93716165907825
5296,69163,,972,3454.636,3.5541522633744855,1.516039402167036,8.147761800302902,53.1057069672097,46.18819636775861
5297,69168,,754,2135.173,2.8317944297082227,1.3433332129776239,7.666771189309732,46.85179295908995,43.25804067059721
5298,69170,,114,212.19299999999998,1.8613421052631578,1.0512907823346977,5.362197858732036,36.27655963053762,29.218767304792735
5299,69171,,948,3496.837,3.688646624472574,1.545143974604409,8.159900056436792,54.15962109802756,46.26214163727412
5300,69172,,50,220.367,4.40734,1.6877572898728845,5.399821957674744,59.32383330309076,29.447970256675525
5301,69175,,113,561.652,4.97037168141593,1.786809183660173,6.3326613197973485,62.910630215202154,35.13075180997025
5302,69176,,778,2799.738,3.5986349614395885,1.5257595119436607,7.93763823286302,53.45768468716173,44.908140678167214
5303,69177,,10,46.027,4.6027000000000005,1.7232486244047256,3.8507219048515413,60.60902033221404,20.01097867823207
5304,69178,,72,146.671,2.037097222222222,1.110902198136739,4.994986826318919,38.43516593224561,26.981747549949564
5305,69179,,250,837.221,3.348884,1.4699192604614315,6.731281788863604,51.435637112603516,37.5591152992863
5306,69189,,3668,8240.103,2.2464839149400215,1.1775725383691995,9.016889473168472,40.84938499794806,51.482851489922375
5307,69190,,849,2394.039,2.8198339222614845,1.3402069458256027,7.781154793637278,46.738586790701234,43.95485628866126
5308,69191,,4323,18010.826,4.166279435577145,1.6421527844955426,9.798783821148286,57.67243530542005,56.2460882890371
5309,69194,,5399,35771.346,6.625550287090202,2.0315044886881477,10.484930415788746,71.77136301822438,60.426037559194846
5310,69197,,220,1201.093,5.459513636363637,1.8655540264715889,7.091819483150421,65.7620826028488,39.755481620813
5311,69199,,31568,74698.893,2.3662852572225037,1.213809838827405,11.221233938723632,42.16158441602143,64.91153875871471
5312,69200,,90,366.212,4.069022222222222,1.6231479434265927,5.905939337950927,56.984245482339404,32.53119618947801
5313,69201,,954,3489.0389999999998,3.6572735849056603,1.5384302093018989,8.157668189919136,53.91650699152296,46.24854528790149
5314,69202,,44554,106770.764,2.396434977779773,1.2227263455766082,11.578448788530672,42.484462633206675,67.08766258182112
5315,69204,,29387,96852.044,3.295744512879845,1.4576248845069628,11.480950098387693,50.99044189195965,66.49370848820935
5316,69205,,1611,7405.988,4.597137181874612,1.7222552495024839,8.910179157922872,60.57304894493717,50.8327809250996
5317,69206,,1760,7195.745000000001,4.088491477272727,1.6269814167487173,8.881384119450335,57.12306049887999,50.65736389178981
5318,69207,,2255,6466.669,2.86770243902439,1.3526606457343477,8.77457104437205,47.18955133735568,50.006667322420796
5319,69208,,84,747.361,8.897154761904762,2.292247318046488,6.617885481871603,81.21319738845939,36.86831421632215
5320,69211,,316,1191.955,3.7720094936708857,1.5627674936869358,7.084188701352969,54.797791469221956,39.708995518492976
5321,69212,,173,909.838,5.2591791907514445,1.8340490568268017,6.814365054882725,64.62124699115665,38.065251801123665
5322,69214,,194,883.7180000000001,4.555247422680413,1.714742962636221,6.785268950162325,60.301019342023466,37.888000696708886
5323,69219,,393,2141.343,5.448709923664122,1.8638800989676267,7.669655368907093,65.70146752753078,43.2756108582177
5324,69220,,252,522.054,2.071642857142857,1.1222125510865295,6.25968470921297,38.8447284098931,34.686184231360315
5325,69227,,1281,3049.696,2.3807150663544108,1.2180872452126907,8.023125040289857,42.31647482172669,45.428919358850116
5326,69228,,614,1420.518,2.313547231270358,1.1980192866381136,7.25948059369115,41.58978814168959,40.776859475214195
5327,69231,,715,1375.131,1.9232601398601399,1.0726994797264133,7.227031217450096,37.051796193523835,40.57918051331985
5328,69233,,301,641.0699999999999,2.1298006644518273,1.1409693170454063,6.46469733201407,39.52393511306801,35.93510446173707
5329,69235,,1134,2979.852,2.6277354497354497,1.2886086105576326,7.999964444676375,44.8701444769512,45.28782689335195
5330,69238,,1626,5149.576,3.1670209102091023,1.4272013704764668,8.546863832063828,49.888767183806166,48.61949349785907
5331,69241,,721,2875.911,3.9887808599167824,1.6071915632633091,7.964472428071313,56.40644436304888,45.07161241372972
5332,69243,,6521,17248.449,2.6450619536880846,1.2933733622127697,9.755535479920363,45.04268228385395,55.982622910409205
5333,69244,,52901,151712.586,2.867858566000643,1.3527010117727445,11.929749719665342,47.19101304370313,69.22775929318287
5334,69245,,44,27.017000000000003,0.6140227272727273,0.47872965108239995,3.3328114687956907,15.543382110671674,16.855910408406864
5335,69248,,890,2087.022,2.344968539325843,1.2074572882522079,7.643972485345489,41.93155036098277,43.11915281960407
5336,69249,,904,2205.437,2.439642699115044,1.2353675994544804,7.699134276296547,42.94221875114359,43.45519396537014
5337,69250,,2417,6348.298,2.626519652461729,1.2882734149330024,8.756099534594403,44.85800661077411,49.89414038660725
5338,69254,,50,58.233999999999995,1.16468,0.7722725445254502,4.081495701353189,26.172949133739536,21.416833884383838
5339,69255,,2446,8926.74,3.6495257563368764,1.5367652265136043,9.096918562333244,53.856215815903454,51.97038219467063
5340,69256,,91687,211908.26499999998,2.311213858016949,1.1973148466384058,12.263913466755008,41.56427946013782,71.26345767261233
5341,69259,,144072,310654.326,2.156243586540063,1.1493825820521617,12.646439300041475,39.8285902972668,73.5937739492676
5342,69260,,4688,14335.679,3.057952005119454,1.4006784141083122,9.570576497374358,48.92833670273271,54.85586782608585
5343,69264,,79998,199422.315,2.492841258531463,1.2507155191955233,12.203185055451922,43.49798673325532,70.89350512823339
5344,69266,,477262,1181140.634,2.474826476861766,1.2455445430539374,13.981992015169165,43.31073901341795,81.72985250807825
5345,69267,,214,793.767,3.709191588785047,1.5495162560963494,6.678048989936473,54.317947053792224,37.234825416101046
5346,69268,,1600,4530.303,2.831439375,1.3432405485183303,8.418764815086305,46.84843745942459,47.839124701007876
